Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Volkswagen Tiguan I Рестайлинг,1115000,2012,113000,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102919484-0631c58a/

Volkswagen Tiguan I Рестайлинг,990000,2012,130000,внедорожник 5 дв.,синий,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1101460239-a13c43fb/

Volkswagen Tiguan I Рестайлинг,1248000,2015,183000,внедорожник 5 дв.,коричневый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1101823418-34606a5e/

Volkswagen Tiguan I Рестайлинг,1068000,2014,219628,внедорожник 5 дв.,чёрный,2.0,140,Дизель,4900,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103225234-a3ee56fb/

Volkswagen Tiguan I Рестайлинг,949000,2013,123800,внедорожник 5 дв.,белый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103600902-bb4db3d8/

Volkswagen Tiguan I Рестайлинг,759000,2011,117383,внедорожник 5 дв.,белый,1.4,150,Бензин,5250,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103088295-bc6123b3/

Volkswagen Tiguan I,825000,2010,220000,внедорожник 5 дв.,серебристый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103728200-c9fef54d/

Volkswagen Tiguan I,920000,2011,170000,внедорожник 5 дв.,серебристый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103654979-3f4612f3/

Volkswagen Tiguan I Рестайлинг,1199000,2014,156029,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103235253-345aa685/

Volkswagen Tiguan II,2400000,2018,14556,внедорожник 5 дв.,белый,2.0,150,Дизель,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103648831-d5969d63/

Volkswagen Tiguan I Рестайлинг,1050000,2015,142000,внедорожник 5 дв.,белый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103590767-aad05976/

Volkswagen Tiguan I Рестайлинг,800000,2012,120000,внедорожник 5 дв.,серый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1030137141-4b85e5/

Volkswagen Tiguan I Рестайлинг,1150000,2011,124444,внедорожник 5 дв.,синий,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103663107-8ca2f942/

Volkswagen Tiguan I,730000,2010,161500,внедорожник 5 дв.,жёлтый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103091650-45d6b434/

Volkswagen Tiguan I Рестайлинг,880000,2011,161810,внедорожник 5 дв.,красный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102796577-ccfb2dae/

Volkswagen Tiguan I,920000,2011,260000,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103724414-20ec8e86/

Volkswagen Tiguan I Рестайлинг,939000,2012,194000,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103611640-3daad487/

Volkswagen Tiguan I,610000,2009,139000,внедорожник 5 дв.,серебристый,1.4,150,Бензин,5250,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103052233-906e9f1d/

Volkswagen Tiguan I Рестайлинг,1100000,2014,190000,внедорожник 5 дв.,белый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103045091-33780386/

Volkswagen Tiguan I Рестайлинг,1200000,2013,214000,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103371723-1c56aa5e/

Volkswagen Tiguan I Рестайлинг,955000,2014,121750,внедорожник 5 дв.,коричневый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102454397-d940d777/

Volkswagen Tiguan I Рестайлинг,990000,2012,176000,внедорожник 5 дв.,чёрный,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103196511-f26c129d/

Volkswagen Tiguan I,755000,2010,181000,внедорожник 5 дв.,бежевый,2.0,170,Бензин,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103270963-5501cbb6/

Volkswagen Tiguan I Рестайлинг,1050000,2014,108000,внедорожник 5 дв.,серебристый,1.4,150,Бензин,5250,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102820953-e1bfcddd/

Volkswagen Tiguan II,1660000,2019,7600,внедорожник 5 дв.,белый,1.4,125,Бензин,2500,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103652069-2bdb674d/

Volkswagen Tiguan I Рестайлинг,999000,2015,121685,внедорожник 5 дв.,белый,1.4,122,Бензин,2440,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103267325-de26170f/

Volkswagen Tiguan II,1934000,2019,18997,внедорожник 5 дв.,серебристый,1.4,150,Бензин,5100,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103440376-896f8207/

Volkswagen Tiguan I Рестайлинг,1160000,2014,79589,внедорожник 5 дв.,чёрный,2.0,170,Бензин,8500,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102911784-385f428b/

Volkswagen Tiguan II,2015000,2018,80000,внедорожник 5 дв.,белый,2.0,180,Бензин,5400,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103386069-65d83f88/

Volkswagen Tiguan II,2135000,2018,98000,внедорожник 5 дв.,белый,2.0,150,Дизель,3750,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102865442-874b5999/

Volkswagen Tiguan II,2080000,2018,83537,внедорожник 5 дв.,коричневый,2.0,150,Дизель,3750,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103609236-bcc766c7/

Volkswagen Tiguan II,1605000,2017,82000,внедорожник 5 дв.,белый,1.4,125,Бензин,2500,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1102905635-3dd911f9/

Volkswagen Tiguan I,785000,2010,204941,внедорожник 5 дв.,чёрный,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103520093-af3f75af/

Volkswagen Tiguan I Рестайлинг,768000,2011,128000,внедорожник 5 дв.,синий,2.0,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103766941-a3e226ed/

Volkswagen Tiguan I Рестайлинг,1061000,2014,72909,внедорожник 5 дв.,белый,1.4,150,Бензин,5100,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/tiguan/1103659602-8d9ebbcb/
